User Name,Time,Tweet,User Location,Retweeted Count,Favorited Count,Replied
Tav_assoli,2019-11-04 21:18:09,RT @aquaponicdave: Watch this doctor destroy the tired old talking points against Canada's health care system.;;Did you know 80% of the Can ,NaN,0,0,NaN
Ali200831878,2019-11-04 21:18:10,RT @Kebru13: Jeff;#IranianRefugeesInTurkey need support for #HelpSaraForCure she's 15 yr old w auto-immune disease lacking proper medical c ,NaN,0,0,NaN
SunBadger,2019-11-04 21:18:10,"Activism focused with a purpose but respectful is the way to go, showing up to a protest and turning it into someth  ",NH,0,0,NaN
ProctorStamp,2019-11-04 21:18:08,@SenorDefecto @ChrissyFireWat1 @gatewaypundit Why do you think Canada didn t join LBJ in the escalation? Cause most  ,NaN,0,0,1191464227040628736
StephenWoroniec,2019-11-04 21:18:10,"RT @StephenWoroniec: @simonallison Coert Geldenhuys, University of Stellenbosch:  Most forest and woodland #policies in Southern Africa are ","Malm , Sweden",0,0,NaN
luisbq_,2019-11-04 21:18:11,"RT @Brad_Setser: Everyone loves the lobster story.  China tariffs Maine lobsters, Canada seizes the Chinese market.;;Do wonder though if Ca ",NaN,0,0,NaN
sportiemasvic,2019-11-04 21:18:11,RT @OkoaMombasa: Full video of #OkoaMombasa's presser after Technical University of Mombasa shut down our community event on Nov. 2. Featur ,"Karen, Nairobi, Kenya",0,0,NaN
HenryBloggins,2019-11-04 21:18:11,Such proud mommies.  OZ must be so proud of its new citizens.  I know Trudeau would be if they were in Canada...oh  ,NaN,0,0,NaN
JRMarlow,2019-11-04 21:18:11,"And @JeffCallaway is still on twitter, gasbagging about the day's news and RTing his buddies in the UCP. What a pro  ",Edmonton as Stalingrad,0,0,NaN
Capt_Aikay,2019-11-04 21:18:12,RT @OgbeniDipo: I am strongly against Nigerian Universities suspending or expelling students for mere criticisms of their University or Aca ,"Abuja, Nigeria",0,0,NaN
PapiEsq76,2019-11-04 21:18:12,Prescient.,Low end of Sallie Mae's leash.,0,0,NaN
realEricStern,2019-11-04 21:18:12,@highmom9  University of Delaware Magazine?  Did you at least tattoo it in Chinese characters to make it more interesting?,NaN,0,0,1191112628623556611
cayesbaby,2019-11-04 21:18:13,RT @DemetriusHarmon: Philadelphia 76er Tobias Harris in a You Matter University crewneck ,NaN,0,0,NaN
themind_ofanna,2019-11-04 21:18:12,No fucking way absolutely not mate absolutely not. Y all at the game better make that boi suck that tiger dick bitc  ,"Louisiana, USA",0,0,NaN
parmissm11,2019-11-04 21:18:13,"RT @TorontoStar: THREAD: How corrosive water, legacy lead plumbing, and dated testing methods have created hidden lead hot spots across Can ","Edmonton, Alberta, Canada",0,0,NaN
stupidric,2019-11-04 21:18:13,RT @McGrego32872698: #sugardaddyneeded Rt and dm if you need a sugardad to spoil you legit babies only please ;#sugarbabywanted #sugarbabe ,NaN,0,0,NaN
nicknuggets36,2019-11-04 21:18:13,RT @DemetriusHarmon: Philadelphia 76er Tobias Harris in a You Matter University crewneck ,NaN,0,0,NaN
MichaelRoach,2019-11-04 21:18:13,I used to be ok with this.;;Not anymore.;;Now I believe that Alberta needs to divorce itself from this abusive rela  ,"Calgary, Alberta",0,0,NaN
delightfulalot,2019-11-04 21:18:14,SIDNEY CROSBY IS THE MARIE-PHILIP POULIN OF MEN'S HOCKEY,an exclamation point,0,0,NaN
StareSportsLive,2019-11-04 21:18:14,"RT @Willsdesigns: LFT Designer ; work available upon Request ;;Previously worked with Los Angeles Valiant, Tor ",NaN,0,0,NaN
kld0123,2019-11-04 21:18:14,RT @Muwafig:                       Hewlett-Packard       Ashraf Arafeh   #       ,NaN,0,0,NaN
melanynmelanyn,2019-11-04 21:18:15,"RT @sammygigs1: ""I'm very happy that I've finished secondary school cos I'm now done with the stressful part of education"";;University: htt ",NaN,0,0,NaN
Lilywell8,2019-11-04 21:18:15,RT @EnzoF14897258: Canada is doomed under Trudeau and headed for a recession says Kevin O L...  via @YouTube,NaN,0,0,NaN
fourthlines,2019-11-04 21:18:15,"RT @PensInsideScoop: I m clearly very excited to be meeting Marie-Philip Poulin, the captain of Team Canada and an absolute legend who has ",new york,0,0,NaN
TheFrugalBanker,2019-11-04 21:18:15,#fintwit meets #foodtwit,"Atlanta, GA",0,0,NaN
51Rocker,2019-11-04 21:18:15,"RT @Smarter_Loans: You can find any type of loan in Canada! Compare options &amp; apply online. It's quick, easy and safe. Get approved quickly ","Toronto, Ontario",0,0,NaN
Emcneil,2019-11-04 21:18:15,RT @SpencerFernando: Interesting to see that Canada has billions to give to foreign countries but can't do anything about the massive amoun ,NaN,0,0,NaN
grandma_hockey,2019-11-04 21:18:16,"RT @picardonhealth: Teens who visit ER for #selfharm treatment at increased risk for later hospitalization, #suicide, study shows, by @Erin ",canada,0,0,NaN
madisonroad,2019-11-04 21:18:16,"RT @TrueNorthCentre: Despite the fact that dozens of ISIS members are currently roaming freely within our country, very few of them have be ",NaN,0,0,NaN
seekinglight14,2019-11-04 21:18:16,"RT @PnPCBC:  Effective today, I am no longer leader of the Green Party of Canada,  said @ElizabethMay announcing her resignation.  I wanted ",NaN,0,0,NaN
efesce,2019-11-04 21:18:17,"RT @UweNess: @JuliaKloeckner Fu note zum Tweet;Erick V. S. Motta et al: ""Glyphosate perturbs the gut microbiota of honey bees"" Department o ",Berlin,0,0,NaN
polesasunder,2019-11-04 21:18:17,RT @HABrazeau: BTW if you re in Canada studying plant community ecology and are looking for a PhD student or data analyst to start fall 202 ,"Montr al, Qu bec",0,0,NaN
DavidJJenni,2019-11-04 21:18:17,"RT @atrupar: he's just going to keep going to various sporting events until he gets cheered, isn't he? ","Washington, USA",0,0,NaN
justveev,2019-11-04 21:18:17,RT @urchilla01: LMAO nwanne lemme tell you a little bit about the igbo man/boy. I have a friend who was my primary school classmate. When h ,NaN,0,0,NaN
iptydafool,2019-11-04 21:18:17,"Hey @AirCanada , who do I have to high-five to get some sweet Air Canada swag?",NaN,0,0,NaN
younesss____,2019-11-04 21:18:18,RT @ani5_a: University really fucks with your mental health. Check on your friends. Some are really going through it and have no one to tal ,NaN,0,0,NaN
lovkyunnie,2019-11-04 21:18:18,RT @its_hme: BRO WHAT THE FVCK SOMEONE PUT UP POSTERS AROUND MY UNI CAMPUS ABOUT WONHO FKCKGIVIFKDIV UNIVERSITY MBB WHERE YALL AT I WANNA B ,@kxmyngjo   multi,0,0,NaN
JVanMaren,2019-11-04 21:18:18,"RT @PostOpinions: Canada s Conservatives can t ditch the Christian right so easily, @jj_mccullough writes ",NaN,0,0,NaN
MeysamYtsc,2019-11-04 21:18:19,RT @free_taheri: Nov 4th: 15th day of Saha Mortezai's sit-in at university campus in protest to being denied #PhD enrolment because of her ,NaN,0,0,NaN
Lexis790,2019-11-04 21:18:19,"RT @ifemosumichael: On Friday, November 1st, the Senate of my University (Federal University of Agriculture Abeokuta) Expelled me for writi ",Nigeria ,0,0,NaN
TruthEqJustice,2019-11-04 21:18:19,"RT @stephphilip8: WHILE CANADA'S HARMFUL LIBERAL POLICIES SCARE AWAY INDUSTRY &amp; JOBS, TRUMP REELS THEM IN: ENCANA; It s becoming increasing ",NaN,0,0,NaN
jcsolomon,2019-11-04 21:18:19,"I logged on to say ""for black, indigenous and brown people in Canada, race and racism are a daily consideration in  ","London, Ontario",0,0,NaN
Overglazered,2019-11-04 21:18:19,RT @aaronMCN: A university student fell from the third floor to the second floor of a multi-storey car park in Tseung Kwan O last night;;He ,United States,0,0,NaN
BrandonLeeTV,2019-11-04 21:18:19,RT @cameron_stitt10: Blessed to receive an offer from High Point University!! ,In Front Of a     ,0,0,NaN
DavidCCoon,2019-11-04 21:18:19,"Je vous remercie Elizabeth de votre leadership fond e sur des principes, pour 13 ann es de service   la t te du Par  ","Fredericton, NB",0,0,NaN
barricko_bama,2019-11-04 21:18:20,"RT @atrupar: he's just going to keep going to various sporting events until he gets cheered, isn't he? ",NaN,0,0,NaN
Pierrette222,2019-11-04 21:18:20,@Soeur_Remington @karim_frk @Canada la r alit  en face ? arr ter de chialer laisser le pass  et construire l'avenir  ,Sherbrooke Qu bec - Canada,0,0,1191463770893238277
marckodadon,2019-11-04 21:18:21,NaN,"Richmond, VA",0,0,NaN
zariamx,2019-11-04 21:18:21,RT @gottalovetrey: MY FAM IS MISSING FROM THE ATLANTA AREA. SHE S A STUDENT A CLARK ATLANTA UNIVERSITY!RETWEET AND SHARE PLEASE ! ,atl ,0,0,NaN
CousinEddieEsq,2019-11-04 21:18:22,"We are the smallest province, but the Green Party has gained a lot of traction here.",North Rustico,0,0,NaN
sihzir,2019-11-04 21:18:22,"RT @th1an1: Molotovs, stones and tear gas outside the #Greek parliament in #Athens, during student protests against the government new educ ",planet,0,0,NaN
KCteven,2019-11-04 21:18:22,"RT @travisakers: To heal his broken ego, President Trump will likely attend a University of Alabama game next.",KC,0,0,NaN
techjargon,2019-11-04 21:18:22,"RT @VeteransENG_CA: On November 11, I remember Canada s Veterans by: ;#CanadaRemembers",NaN,0,0,NaN
Capt_Aikay,2019-11-04 21:18:22,"RT @OgbeniDipo: Young folks, please I beg you in the name of everything you hold dear, don t say things you cannot defend about your lectur ","Abuja, Nigeria",0,0,NaN
geogblogger,2019-11-04 21:18:23,RT @BAS_News: What was your costume for Halloween this year?;;Students from Canada @IRTG_ArcTrain dressed up as our Halley Research Station ,NaN,0,0,NaN
kinguruka,2019-11-04 21:18:23,Just come to covenant University first.  You shall testify ,Abroad,0,0,NaN
yosoymichael,2019-11-04 21:18:23,@nwalks WAIT... THE BOLD TYPE IS FILMED IN CANADA?!,6980 Mulholland Drive,0,0,1191464558931648512
ec869e8f410d49e,2019-11-04 21:18:23,RT @SpencerFernando: Interesting to see that Canada has billions to give to foreign countries but can't do anything about the massive amoun ,NaN,0,0,NaN
JSB_Shingo,2019-11-04 21:18:24,RT @IFCYipeS: LIVE AT THE #WARRIORSDEN!;;Todays Menu;;Watch Canada Cup top 8 since i missed it!;;Picking up where i left off in Luigi's Man ,"Jacksonville, FL",0,0,NaN
_GEORGIAAAAAA,2019-11-04 21:18:24,RT @snoopdogfanpage: lol my mom really just said  guys don t mature until they re older. just find a hobby and try again after university. ,NaN,0,0,NaN
luhosenpai,2019-11-04 21:18:25,@CryptoCX1 @MiddleChildPabk Based in Canada here ,Moon,0,0,1191464538534662144
Mum15Hockey,2019-11-04 21:18:25," Finally, it costs nothing to at least offer verbal support to a struggling industry and yet barely a word came out  ",canada,0,0,NaN
TeresaMainer,2019-11-04 21:18:25,RT @KapamilyaTFC: Let your non-Filipino speaking friends feel the KILEGZ too!   ;;Watch #IsaPaWithFeelings with English subtitles in the U ,"Mandaluyong City, National Cap",0,0,NaN
A7X_kbot,2019-11-04 21:18:26,"""Christmas only cums once a year"" -ZV,     Vengeance University       ","City Of Evil, Korea",0,0,NaN
LSUallday1986,2019-11-04 21:18:27,RT @bobo10k2: Blessed to say I have to received an offer from Louisiana State University.;#GeauxTigers  ,"Virginia, USA",0,0,NaN
samanth25290699,2019-11-04 21:18:27,"RT @PensInsideScoop: I m clearly very excited to be meeting Marie-Philip Poulin, the captain of Team Canada and an absolute legend who has ",NaN,0,0,NaN
liVetoair24666,2019-11-04 21:18:27,"@thelindsayellis Eraserhead was the original atmospheric soundtrack. Also, if you want something that sounds like a  ","Queensland, Australia",0,0,1188541552974422017
Capt_Aikay,2019-11-04 21:18:27,"RT @AdeoluSavage: @OgbeniDipo It is very unfortunate, that at this time a prestigious university like FUNAAB could do this...We will get ju ","Abuja, Nigeria",0,0,NaN
MOOCs,2019-11-04 21:18:27,The University of Illinois Creates Cross-Campus Value for Data Analytics  #Education  ,NaN,0,0,NaN
rattlecans,2019-11-04 21:18:28,"@Caroline_Clason @o_guest @UWankings @deeinsidefilm You certainly won't have been brought up in a world that says ""  ",Sitting beside a puddle,0,0,1191464121042112517
Fattz808Matt,2019-11-04 21:18:29,RT @IFCYipeS: LIVE AT THE #WARRIORSDEN!;;Todays Menu;;Watch Canada Cup top 8 since i missed it!;;Picking up where i left off in Luigi's Man ,"Waipahu, HI",0,0,NaN
nighttr37778537,2019-11-04 21:18:29,"RT @SuzanneLepage1: Happy day to all animal lovers ;Deer in the Snow ~ Qu bec, Canada; by: @alftown [IG] ",Calgary,0,0,NaN
grandeur_mass,2019-11-04 21:18:30,"RT @kara_kirsten: Ah yes, drawing a Hitler mustache on @benshapiro's face who is *checks notes* an Orthodox Jew. Leftists at BU are keepin' ","Perth, Western Australia",0,0,NaN
AlexRockPeep,2019-11-04 21:18:30,RT @GiteshPandya: UPDATED Global #BoxOffice Breakdown for #Joker:;;US/Canada: $299.2M;UK: $64.2M;Mexico: $41.7M;Japan: $37.5M;Korea: $37.3M ,Upsidedown (Canarias),0,0,NaN
nunes_goat,2019-11-04 21:18:30,"RT @atrupar: he's just going to keep going to various sporting events until he gets cheered, isn't he? ",NaN,0,0,NaN
Marty_Ray_Gold,2019-11-04 21:18:30," on @YouTube: This has to be one of the best trail in Canada | Mackenzie Cruise | Pemberton, BC ",N. Utah,0,0,NaN
Worried_Canuck,2019-11-04 21:18:30,"RT @gary_feltham: Does anyone else find it suspicious that the Globe &amp; Mail, in an unsigned editorial, defends the Liberals with regards to ","Ontario, Canada",0,0,NaN
Habman999,2019-11-04 21:18:30,.......what in God's name is happening to the world?,NaN,0,0,NaN
SAVEAct2,2019-11-04 21:18:30,@fromthebowseat @W2Oorg @CLF Now let s make sure those cargo ships stop hitting them. #Canada needs to get the memo  ,"Plymouth, MA",0,0,1191063774381391873
enjoyment_zaddy,2019-11-04 21:18:30,RT @AsiwajuLerry: Since Rema is bigger than Olamide...;;Fireboy is Bigger than Davido;;Mayorkun is bigger than Don Jazzy;;Crayon is Bigger ,NaN,0,0,NaN
greub1,2019-11-04 21:18:31,"@OvaleMasque @acturugbyfrance Je les ai tous post s   un moment ou un autre, donc je peux les r cup dans twitter m  ",NaN,0,0,1191462298461835264
PA_Sertraline,2019-11-04 21:18:31,I really hope he cheers for Bama.,"Alabama, USA",0,0,NaN
_ahend4,2019-11-04 21:18:31,RT @sav_jj0: Facts ,"Georgia, USA",0,0,NaN
RobGoffee,2019-11-04 21:18:31,RT @steve_bamlett: Andrew McMillan and a Poetry Workshop. A model teacher opens up poetry to others as a potential in themselves (if they w ,"Durham, England",0,0,NaN
maylovelovable,2019-11-04 21:18:32,RT @gottalovetrey: MY FAM IS MISSING FROM THE ATLANTA AREA. SHE S A STUDENT A CLARK ATLANTA UNIVERSITY!RETWEET AND SHARE PLEASE ! ,NaN,0,0,NaN
xishabuttarx,2019-11-04 21:18:32,RT @ani5_a: University really fucks with your mental health. Check on your friends. Some are really going through it and have no one to tal ,California,0,0,NaN
guapma4000,2019-11-04 21:18:32,RT @DemetriusHarmon: Philadelphia 76er Tobias Harris in a You Matter University crewneck ,"Nashville, TN",0,0,NaN
shahidismaaeel,2019-11-04 21:18:32,"RT @schaheid: Oh look, Imran Khan is equipping the next generation of poor people with almost free University education. ","Punjab, Pakistan",0,0,NaN
marvymorre,2019-11-04 21:18:33,RT @JonHeyman: Chris And Jill Davis have now donated $3M to the University of Maryland Children s hospital for their heart catheterization ,"Long Beach, CA",0,0,NaN
i_am_Cultured,2019-11-04 21:18:33,RT @hannytalker: admin officer;;Location: Abuja;;0-2 years. He/she must be very conversant with the use of social media;;Education: A unive ,lagos,0,0,NaN
MaxLangevin,2019-11-04 21:18:33,@Canada @SeeTorontoNow @cityoftoronto @OntarioTravel Who's needs this?,Montr al,0,0,1191078189805834241
AndrasStratton,2019-11-04 21:18:33,Canadian conservatives be like  I hate globalism  while at the same time advocating to be annexed by the largest wo  ,"Victoria, BC/ Alberta",0,0,NaN
shrekspizza,2019-11-04 21:18:33,"RT @bubblybeomie:    g  ;;i m giving away 2 sealed copy of txt s new album, the dream chapter: magic  i will be picking 2 winner ",san is  ,0,0,NaN
petersaternus,2019-11-04 21:18:33,"@jackson34_a @SifuCrypto @please_b_nice you don't even know who you are. ajax, jackson, real name is chris. go play  ",buenos aires,0,0,1191459467340263426
UweTeufel,2019-11-04 21:18:33,RT @TrueNorthCentre: The govt is now denying ever having been consulted by the Wilfrid Laurier University academic who created the controve ,far far away...,0,0,NaN
NinjaNekoX,2019-11-04 21:18:34,"RT @Persona_Central: A lot of effort has been put into the story for Persona 5 Scramble: The Phantom Strikers, developing the characters an ",NaN,0,0,NaN
entreorzaygamon,2019-11-04 21:18:32, Senderos por el #Parquenaturalserran adecuenca #Serran adeCuenca #Olmos #Arces #Senderismo ,NaN,0,0,NaN
guttersvoice,2019-11-04 21:18:33,hes a grad student at the local university who is juggling his own work and teaching like 5 classes and now this ra  ,NaN,0,0,NaN
KadoRichies,2019-11-04 21:18:34,RT @AsiwajuLerry: Since Rema is bigger than Olamide...;;Fireboy is Bigger than Davido;;Mayorkun is bigger than Don Jazzy;;Crayon is Bigger ,NaN,0,0,NaN
YourAnonShock,2019-11-04 21:18:34,"RT @th1an1: Molotovs, stones and tear gas outside the #Greek parliament in #Athens, during student protests against the government new educ ",NaN,0,0,NaN
bobloblaw1717,2019-11-04 21:18:34,RT @IanInLangley: Lmao... ;;My cat has the sniffles.. I bet that's climate change related too..;;Too much.. ,suburbia,0,0,NaN
melissa_with2s,2019-11-04 21:18:34,"RT @sugamonday: hate tweets like this. success is relative. your success could be going to university, getting your own place, getting a jo ","Buenos Aires, Argentina",0,0,NaN
